17994,Sharmeela,شرمیلہ,f,حیا دار،شرم والی،شرمیلی,"Shy, shy, shy"
17995,Sharmeeli,شرمیلی,f,حیادار,حیادار
17996,Sharmeelie,شرمیلی,f,حیا والی،شرم والی،باحیا,"Shy, shy, shy"
17997,Sharmeen,شرمین,f,"شرمیلا ہونا, لجیلا ,","Shy, shy,"
17998,Sharmin,شرمین,f,"حیا ، , شرافت,","حیا ،, شرافت,"
17999,Sharon,شیرون,f,"ہموار , میدان","Smooth, field"
18000,Sharoot,شروط,f,وعدہ,Promise
18001,Sharqat,شرقت,f,سورج,the sun
18002,Sharqia,شرقیہ,f,اعزاز،مشرق سے نسبت رکھنے والی،مشرق رخ،توقیر، وقار,"Honor, orientation, orientation, respect, dignity"
18003,Sharque,شارق,f,روشن,Bright
18004,Sharza,شرزہ,f,غصے والی,Angry
18005,Shaseefah,شصیفہ,f,پیار کرنے والی,loving
18006,Shasmeen,شسمین,f,"بہت حسین, سنہرا دل,","Very beautiful, golden heart,"
18007,Shatara,شتارا,f,اچھا محنتی جفاکش,Good hard working
18008,Shatha,شاتھا,f,"تادوام , ازلی , ابدالی","Continuity, eternal, eternal"
18009,Shatia,شاطیہ,f,دریا کا کنارا،شاطیہ,"River bank, Shatia"
18010,Shawana,شوانا,f,"کرم , رحمت , فضل رب","Cream, mercy, grace of the Lord"
18011,Shayla,شایلہ,f,چھوٹا پہاڑ,Small mountain
18012,Shayma,شیما,f,خوبصورتی کا نشان,A sign of beauty
18013,Shazana,شاذانا,f,"۔ شہزادی, رانی,","۔ Princess, queen,"
18014,Shazbah,شزبہ,f,فارغ,Graduate
18015,Shazeh,شاذہ,f,واحد,the unit
18016,Shazfa,شظفا,f,"کامیاب, کامران,","Kamyab, Kamran,"
18017,Shazia,شازیہ,f,نرالی،نایاب,"Rare, rare"
18018,Shaziba,شاذبہ,f,غریب الوطن، اپنی جگہ سےدور ، اپنے مقام سے ہٹ کر,"Poor country, far from its place, away from its place"
18019,Shazma,شازما,f,نایاب چاند، نادر چاند,"Rare moon, rare moon"
18020,Shazmah,شازمہ,f,نایاب چاند,Rare moon
18021,Shazmina,شذمنا,f,بہت زیادہ محبت,So much love
18022,Sheba,شیبا,f,"سَويرے , صُبح","In the morning, in the morning"
18023,Shebah,شیبہ,f,"صُبح ۔ , سَويرے","morning . , In the morning"
18024,Sheeba,شیبا,f,دیوانی، فریفتہ،مجنوں,"Civilized, fascinated, insane"
18025,Sheefteh,شیفتہ,f,"سحر زدہ , مسحور , شیدا","Enchanted, enchanted, enchanted"
18026,Sheelah,شیلہ,f,شیرنی,Sweets
18027,Sheelana,شیلانہ,f,عناب،عناب کا پودا ، زیزفون,"Jujube, jujube plant, Zizphon"
18028,Sheema,شیما,f,عادات و خصلت، طبیعت،، وصف,"Habits and character, nature ,,, description"
18029,Sheemaa,شیما,f,عادت,Habit
18030,Sheen,شین,f,رات کی راگنی، تاب ناکی، پیاری،آب و تاب ، چمک دمک,"The melody of the night, the radiance, the sweetness, the radiance, the radiance"
18031,Sheenaa,شینا,f,مہربان,Kind
18032,Sheenaz,شینز,f,"حسن ۔ , خوبصورتی,","beauty . , Beauty,"
18033,Sheeraaz,شیراز,f,ایک شہر کا نام,The name of a city
18034,Sheeraazi,شیرازی,f,ایک کبوتر کی نسل,A breed of pigeon
18035,Sheereen,شیرین,f,"خوشگوار , دلکش , میٹھی","Pleasant, charming, sweet"
18036,Sheerenkar,شیریں کار,f,خوبصورت,Beautiful
18037,Sheeva,شیوا,f,"دل فریب , دلکش","The heart of deception, the heart"
18038,Shehaamat,شہامت,f,بہادر,Brave
18039,Sheharbano,شہربانو,f,شہر,City
18040,Shehdah,شہدہ,f,ایک مشہور ولی اللہ کا نام,Name of a famous Waliullah
18041,Shehla,شہلا,f,نیلے ، سرمئی یا سرخ رنگ کا,"Blue, gray or red"
18042,Shehlaa,شہلا,f,نیلی آنکھ,Blue eye
18043,Shehnaa,شہنا,f,بانسری,Flute
18044,Shehnaaz,شہناز,f,دلہن,Bride
18045,Shehnaz,شہناز,f,دلہن,Bride
18046,Shehneela,شہنیلہ,f,کہکشاں کا ایک ستارہ،ایک ستارہ,"A star in the galaxy, a star"
18047,Shehpaarah,شہپارہ,f,تحفہ,Gift
18048,Shehpara,شہ پارہ,f,بادشاہ کا عطیہ,The king&#39;s gift
18049,Shehqah,شہقہ,f,نعرہ,Slogan
18050,Shehr Bano,شہر بانو,f,"نواب بیگم , رانی , شہزادی","Nawab Begum, Queen, Princess"
18051,Shehrah,شہرہ,f,تحفہ,Gift
18052,Shehray,شہرے,f,خوبصورت,Beautiful
18053,Shehrbano,شہربانو,f,"شہزادی, راجکماری.,","Princess, Princess.,"
18054,Shehryay,شہریے,f,خوبصورت,Beautiful
18055,Shehwinah,شحونہ,f,طاقتور,Powerful
18056,Shehzeen,شہزین,f,سورج کی روشنی کی کرن,A ray of sunlight
18057,Sheila,شیلا,f,"چھپا دینا , دھوکہ دینا , اندھا کر دینا","Hide, deceive, blind"
18058,Shelana,شیلانہ,f,عناب,Jujube
18059,Sherbiyah,شربیہ,f,کمان,Bow
18060,Shereen,شرین,f,"شہد گوں , شیریں , میٹھا","Honey, sweet, sweet"
18061,Sherf,شرف,f,خوبی,are you well
18062,Sherf Khanim,شرف خانم,f,نیک,نیک
18063,Sherli,شرلی,f,سفید پھولوں کے باغات,White flower gardens
18064,Shermeen,شرمین,f,شرمیلی,shy
18065,Shermilaah,شرمیلہ,f,شرمیلی,shy
18066,Shermin,شرمین,f,شرم و حیا والی,Shame on the governor
18067,Shernaaz,شہرناز,f,دلہن,Bride
18068,Sherqiyah,شرقیہ,f,مشرق,East
18069,Shertaa,شرتا,f,شہد,Honey
18070,Sherzaad,شہرزاد,f,ملکہ,The queen
18071,Shewah,شیوہ,f,عادت,Habit
18072,Sheyaaj,شیاج,f,کوشش,Try
18073,Sheyda,شیدہ,f,"بيمارِ محبت , مريضِ عشق","The patient of love, the patient of love"
18074,Sheza,شیزہ,f,روشنی، نور,"Brightness, light"
18075,Shezan,شیزین,f,"خوبصورت, حسین,","Beautiful, Hussein,"
18076,Shfeefah,شفیفہ,f,محبت کرنے والی,Loving
18077,Shfqee,شفقی,f,سرخ رنگ,Red
18078,Shibaa,شیبا,f,محبوب,Popular
18079,Shibihah,شبیہ,f,مثال,Example
18080,Shiblah,شبلہ,f,شیر کا بچہ,Baby lion
18081,Shideh,شیدہ,f,"سورج , تاباں , روشن","The sun, the rays, the light"
18082,Shifaa,شفاء,f,"تندرست , علاج,","Healthy, Cure,"
18083,Shifaan,شفان,f,ٹھنڈی ہوا,Cool air
18084,Shiffa,شفاء,f,صحت,True
18085,Shigerfah,شگرفہ,f,نیک,نیک
18086,Shihaam,شیہام,f,"فہیم ۔ , ذہین,","فہیم۔ , Intelligent,"
18087,Shikmah,شکمہ,f,دنیا,The world
18088,Shila,شیلا,f,اظہار,Expression
18089,Shilaanah,شیلانہ,f,عناب,Jujube
18090,Shillan,شیلان,f,ایک پھول,A flower
18091,Shima,شیما,f,"اماں , امی , ماں","Mom, Mom, Mom"
18092,Shimaa,شیماء,f,"مسرت, خوشی,",Joy
18093,Shimaael,شمائل,f,عادت,Habit
18094,Shimah,شیمہ,f,"فطرت، , عادت,","Nature,, habit,"
18095,Shimaz,شیماز,f,"محبُوب ۔ , چَہيتا,","Beloved , چَهيتا,"
18096,Shimlah,شملہ,f,ہوا,Happened
18097,Shimraanah,شمرانہ,f,خاموش,Off
18098,Shimrah,شمرہ,f,امیر,Amir
18099,Shimrana,شمرانہ,f,سخاوت کرنے والی، بردبار،خاموش ،متین,"Generosity of the governor, tolerant, silent, steadfast"
18100,Shina,شینا,f,مہربان,Kind
18101,Shinkai,شینکائی,f,"سبزی مائل, قدرے سبز,","Vegetable, slightly green,"
18102,Shinkol,شنکول,f,خوبصورت,Beautiful
18103,Shinogai,شینو گی,f,ہری آنکھیں,Green eyes
18104,Shintefah,شنطفہ,f,رکاوٹ,obstacle
18105,Shiqah,شقہ,f,دوائی,Medicine
18106,Shira,شرا,f,"غَزَل , گيت , گانا","Ghazals, songs, songs"
18107,Shiraanah,شیرانہ,f,میٹھی,Sweet
18108,Shiraarah,شیرارہ,f,آگ,Fire
18109,Shiraaz,شیراز,f,ایران کے ایک شہر کا نام,Name of a city in Iran
18110,Shireen,شیریں,f,پیارا، نرم میٹھی,"Cute, soft sweet"
18111,Shirfah,شرفہ,f,پسندیدہ,Favorite
18112,Shirin,شریں,f,"خوشگوار , خوش طبع , میٹھا","Pleasant, cheerful, sweet"
18113,Shirin Banoo,شیریں بانو,f,میٹھی عورت,Sweet woman
18114,Shirkah,شرکہ,f,شریک ہونے والی,Participant
18115,Shirkeh,شرکہ,f,شریک,Partner
18116,Shirneestaan,شیرنیستان,f,بہادر,Brave
18117,Shiva,شیوا,f,"دل فریب , دلکش","The heart of deception, the heart"
18118,Shiwaa,شیوا,f,اچھا,Good
18119,Shiyaaj,شیاج,f,"کوشش, جھگڑا,","Try, quarrel,"
18120,Shiza,شیزا,f,ایک تحفہ ہا ہدیہ,A gift is a gift
18121,Shizi,شیزی,f,آبنوس,Ebony
18122,Shkira,شاکرہ,f,شکر گزار،,"Thank you,"
18123,Shmaaqah,شماقہ,f,خوش,good
18124,Shmaiela,شمائلہ,f,چہرہ،واضح,"Face, clear"
18125,Shmoodah,شمدہ,f,"الماس, ہیرا۔ ,","Diamond, diamond. ,"
18126,Shmsheerah,شمشیرہ,f,تلوار,Sword
18127,Shohreh,شوہرہ,f,"شہرَت يافتَہ , مَشہُور , مَعرُوف","Famous, well-known, well-known"
18128,Shokoufeh,شوکوفیہ,f,"ہونہار پن , شگوفے","Prosperity, blossoms"
18129,Shokouh,شوکوح,f,"چمک دمک , شان و شوکت , عظمت","Shine, splendor, majesty"
18130,Shola,شولا,f,"شعلہ, روشنی,","Flame, light,"
18131,SholaRukh,شعلہ رخ,f,سرخ چہرہ,Red face
18132,Sholeh,شولہ,f,"شعلے نگلنا , شعلہ","Swallowing flames, flames"
18133,Sholia,شعلیہ,f,ستاروں جیسی چمکدار خوبصورت،روشن و تاباں،درخشاں,"Beautiful, bright and shining like stars"
18134,Shoohrah,شہرہ,f,مشہور,Famous
18135,Shoonah,شونہ,f,جنگی جہاز,fighter jet
18136,Shouka,شوکا,f,ہرن کی ایک قسم,A type of deer
18137,Shoukat,شوکت,f,شان,Shan
18138,Shoulah,شعلہ,f,آگ,Fire
18139,Shua,شوا,f,سورج کی روشنی کی کرنیں,Rays of sunlight
18140,Shuaa,شاء,f,سورج کی کرن,Ray of the sun
18141,Shuaila,شیلہ,f,موم بتی جل رہی ہے,The candle is burning
18142,Shudun,شدون,f,"طاقتور, مستقیم,","Taqtour, straight,"
18143,Shufqa,شفقہ,f,مہربانی، شفقت ، كرم ، رحم,"Kindness, compassion, kindness, mercy"
18144,Shughla,شغلہ,f,روشنی کرن,To light
18145,Shughlah,شغلہ,f,مصروف,Busy
18146,Shuhbah,شحبہ,f,چاقو,Knife
18147,Shuhda,شہدا,f,"شہد،, چھتا,","Honey, Hive,"
18148,Shuhrah,شہره,f,"شہرت, عزت وقار,","Fame, honor,"
18149,Shujana,شجنا,f,"بہادر, طاقتور,","Brave, powerful,"
18150,Shukr,شکر,f,"شکریہ, احسان مندی,","Thank you, thank you,"
18151,Shukria,شکریہ,f,شکریہ,Thanks
18152,Shukriya,شکریا,f,شکریہ کی مختلف نقل,Thanks for the different copy
18153,Shukriyya,شکریہ,f,شکری کے نسائی فارم,Feminine forms of sugar
18154,Shula,شولا,f,عربی میں شعلہ.,Flame in Arabic.
18155,Shumaila,شمائلہ,f,صورت،شکل،چہرہ،وضع,"Shape, shape, face, appearance"
18156,Shumaylah,شمیلہ,f,اسلام میں پہلی خاتون جو رنگ برنگے کپڑوں کو پہنے ہوئےشُماعلہ تھی,Shumalah was the first woman in Islam to wear colorful clothes
18157,Shumaysah,شمیسہ,f,وہ حدیث کی ایک راوی تھی,She was a narrator of a hadith
18158,Shumrah,شمرہ,f,گنی ہوئی,Counted
18159,Shunaah,شناہ,f,تیراکی,Swimming
18160,Shunaar,شنار,f,تیراک,Swimmer
18161,Shunaida,شنیدہ,f,سنا ہوا,Heard
18162,Shunnareh,شنناره,f,"خوش طبع , خوشگوار , دلکش","Good-natured, pleasant, charming"
18163,Shuqra,شوقرا,f,"گوری رنگت والا, گوری چمڑی کی عورت,","Blonde, blonde woman,"
18164,Shurafa,شرافہ,f,"اعلٰی , شریف,","Up, honorable,"
18165,Shuraih,شرائح,f,ایک صحابی رضی اللہ عنہ کا نام,Name of a Companion
18166,Shurli,شرلی,f,سفید مرغزاروں میں رہنے والی،سفید مرغزاروں میں رہنے والی,"Living in white meadows, living in white meadows"
18167,Shurooq,شروق,f,"فجر, طلوع آفتاب,","Fajr, Sunrise,"
18168,Shuruq,شوروق,f,"طلُوع, چمک,",Dawn
18169,Sianet,صیانت,f,پاسبان، نگران,"Constable, worried"
18170,Siara,سیارا,f,"پاکیزہ , مقدس , خالص","Pure, holy, pure"
18171,Siaraa,سیارا,f,"پاکیزہ , مقدس , پاک","Pure, holy, pure"
18172,Siba,سیبا,f,سبا کی ملکہ,Queen of Sheba
18173,Sibaal,سبال,f,بڑی پلکوں والی آنکھیں,Eyes with big eyelids
18174,Sibal,سیبال,f,بڑی پلکوں والی آنکھیں,Eyes with big eyelids
18175,Siddaq,صدق,f,سچائی، خلوص,"Truth, sincerity"
18176,Siddeeqa,صدیقہ,f,"خدا ترس , صالِحَ , دوست","God fears, righteous, friend"
18177,Siddiqa,صدیقہ,f,سچی نہایت سچی,Very true
18178,Siddiqah,صدیقہ,f,"دیانتدار ,ایماندار ,سختی سچا","Honest, honest, strictly true"
18179,Sidra,سدرہ,f,بیری کا درخت جو ستاویں آسمان پر ہے,The berry tree that is in the seventh heaven
18180,Sidrat,سدرت,f,ایک درخت,A tree
18181,Sierraa,سیراء,f,ریشم,Silk
18182,Sighaam,ثغام,f,گھاس,Grass
18183,Sihaam,سہام,f,"تِير , بيکان , بان","Ter, Pecan, Pan"
18184,Siham,سیہام,f,"بيکان , بان , تیر","Bikan, Ban, Tir"
18185,Sijbah,سجبہ,f,کالی چادر,کالی چادر
18186,Sikeena,سکینہ,f,"خدا پرست , پارسا , سکون","God-fearing, pious, still"
18187,Sikina,سکینہ,f,"پارسا , دین دار , پر اطمینان","Pious, religious, confident"
18188,Silah,صلہ,f,"اسلحہ, زِرَّہ بَکتَر,","Weapons, armor,"
18189,Silai,سیلی,f,ہوا,Happened
18190,Sileema,صلیمہ,f,"نرم , ہلکا , محفوظ","Soft, light, safe"
18191,Siliaah,سیلیہ,f,پلکیں,Eyelids
18192,Silma,سلمہ,f,امن,security
18193,Silsaal,سلسال,f,میٹھا پانی,Fresh water
18194,Siltah,سلطہ,f,لمبی,Long
18195,Silwa,سلوا,f,"بھٹر تیتر , لوا , بٹیر","Pheasant, loa, quail"
18196,Sima,سیما,f,"سامع , تَوَجُّہ سے سُننے والا ۔ , دھيان دينے والا ۔","Listener, listener with attention. , Attention-grabbing."
18197,Simaab,سیماب,f,پارہ,Mercury
18198,Simaal,سمال,f,"شکایات کے ازالے, دفاع,","Grievance Redressal, Defense,"
18199,Simah,سیمہ,f,"زرو جواہر , خزانہ , قیمتی چیز","Zero gems, treasure, valuables"
18200,Simeen,سیمیں,f,چاندی,Silver
18201,Simeen Azraa,سیمین رخ,f,چاندی,Silver
18202,Simeer,سیمیر,f,چاندی,Silver
18203,Simin,سمین,f,"چِٹّا , سفید , چاندی","White, white, silver"
18204,Simine,سیمین,f,روشن,Bright
18205,Simki,سمکی,f,چاندی,Silver
18206,Simmaal,ثمال,f,مددگار,Helpful
18207,Simra,ثمرہ,f,حاصل، فائدہ،نفع،بدلہ،عوض,"Gain, advantage, gain, recompense"
18208,Simrah,سمره,f,"جنت, فردوس,","Jannat, Ferdows,"
18209,Simyaah,سمیہ,f,ہم نام,We name
18210,Sincerity,سینسریتے,f,"عزت، , مہمان نوازی,","Respect,, Hospitality,"
18211,Sinoor,سنور,f,سردار,Sardar
18212,Sira,سرہ,f,نفیس٬گلدستہ،مال ودولت ،مالدار ہونا,"Fine bouquet, wealth, being rich"
18213,Siraad,سیراد,f,ریشم,Silk
18214,Siraan,سیران,f,سیر,Garlic
18215,Sirah,سیراه,f,دیکھنا,Watch
18216,Sirin,سیرین,f,بیوی انبیاء کے ساتھی حسن بن ثابت,"Hassan bin Thabit, the wife of the companions of the prophets"
18217,Sisban,سیسبان,f,درخت,Tree
18218,Sisi,سیسی,f,اتوار کو پیدا ہوئے,Born on sunday
18219,Sita,سیتا,f,"بھگوان رام کی بیوی , ایک ہل کا پھل کا راستہ","Lord Rama&#39;s wife, the fruit of a hill"
18220,Sitaara,ستارہ,f,"تارہ , ستارہ , قنات","Star, star, canals"
18221,Sitaarah,ستاره,f,"ستارہ, ایک سیارہ,","Star, a planet,"
18222,Sitara,ستارہ,f,نجم، تارا,"Najm, Tara"
18223,Siteare,ستارے,f,"ستارہ , تارہ , پَردَہ","Star, star, curtain"
18224,Sitlaah,ستلہ,f,اطاعت,Obedience
18225,Siyana,صیانہ,f,"تحفظ , حفاظت,","Protection, safety,"
18226,Sma,صمہ,f,بہادر، نڈر، چالاک ، شجاع,"Brave, fearless, cunning, brave"
18227,Smeeda,صمیدہ,f,قناعت پسند خاتون، بے پرواہ ، بے نياز،تھوڑے میں خوش رہنے والی,"A contented woman, carefree, selfless, a little happy"
18228,Smima,صمیمہ,f,بے خوف٬نڈر،بہادر،جری,"Fearless, brave, courageous"
18229,Snaan,سنان,f,نیزے کی نوک,The tip of the spear
18230,Sobaanah,ثوبانہ,f,لباس,Dress
18231,Sobe,ثوب,f,پوشاک،لباس،کپڑا,"Clothing, apparel, capes"
18232,Sobhaa,سوبھا,f,خوبصورت,Beautiful
18233,Sobi,ثوبی,f,لباس,Dress
18234,Sobia,ثوبیہ,f,خوش لباس خاتون، لباس والی، پوشاک والی,"Well-dressed lady, governor dress, governor dress"
18235,Sobiya,ثوبیہ,f,خوش لباس خاتون,Good dressed lady
18236,Sobiyah,ثوبیہ,f,لباس,Dress
18237,Sodah,سودہ,f,سرداری، ام المومنين سيدہ سودہ بنت زمعہ رضی اللہ عنہ,"Sardari, Umm Al-Mumineen Syeda Sooda bint Zamza"
18238,Sofia,صوفیہ,f,"خوبصورت, حسین,","Beautiful, Hussein,"
18239,Sofiyah,صوفیا,f,عقلمند,clever
18240,Sogand,سوگند,f,"گرو , ضمانت , حلف","Pledge, guarantee, oath"
18241,Sohbat,صحبت,f,الفت، رفاقت،اُنس، محبت ، پیار، محبت ، پیار,"Love, companionship, love, affection, love, affection"
18242,Soheila,سہیلا,f,"ستارہ , تارہ , نجم","Star, star, star"
18243,Sohela,سہیلہ,f,ستارے کا نام،ایک ستارہ,"The name of the star, a star"
18244,Sohni,سوہنی,f,خوبصورت، نہایت خوبصورت ، حسین و جمیل,"Beautiful, very beautiful, beautiful and beautiful"
18245,Somaya,سمیہ,f,گلاب کے پھول اور پھولوں سے گھرا ہوا خوبصورت باغ,Beautiful garden surrounded by roses and flowers
18246,Somea,صومعہ,f,عبادت گاہ،عبادت خانہ،عبادت کا مقام,"Place of worship, house of worship, place of worship"
18247,Somila,صومیلہ,f,"پُر سکُون , خاموش,","Full silence, silent,"
18248,Somna,صمنا,f,چاندنی,چاندنی
18249,Sonairaa,سونیرا,f,اختتام,conclusion
18250,Sonia,سونیا,f,عقل مند، دانائی کی مالک,"Wise, wise who owns"
18251,Sonra,سونرا,f,بعد میں آنے والی,Coming later
18252,Sonya,سونیا,f,"مہارت , حکمت","Skill, Wisdom"
18253,Soobe,ثوب,f,لباس,Dress
18254,Soophia,صوفیہ,f,بہت پرہیزگار خاتون،پرہيزگارعورت ، متقی ، برگزيدہ,"Very pious woman, pious woman, pious, chosen"
18255,Soorat,صورت,f,نمونہ٬پیکر،شكل,"Sample-packer, shape"
18256,Sophia,صوفیا,f,"فلسفیانہ , دانشمندی , عقلمندی","Philosophical, wise, prudent"
18257,Soraan,ثوران,f,سرخ,Red
18258,Sorah,سورہ,f,ایک درخت کا نام,The name of a tree
18259,Sorah Nasheen,سورہ نشین,f,حضرت جبرئیل علیہ السلام,Gabriel (peace be upon him)
18260,Soran,ثوران,f,شفق کی لالی،شفق کی سرخی،سرخی، صح کی مدھم سی روشنی,"Redness of twilight, redness of twilight, redness, dim light of health"
18261,Sorfina,صورفینا,f,"صاف , ستھرا,","neat and clean,"
18262,Soriya Jaah,ثریا جاہ,f,بلند,Tall
18263,Sosan,سوسن,f,نیلگوں،سفید پھول,"Blue, white flowers"
18264,Sosni,سوسنی,f,آسمانی,sky
18265,Souad,سعود,f,"خوشحالی۔ , بہتری,","Prosperity. , Improvements,"
18266,Soub,ثوب,f,لباس,Dress
18267,Soudabeh,سعودابہ,f,شاہنامہ میں ایک افسانوی خاتون کے کردار,The role of a legendary woman in Shahnameh
18268,Soudah,سعودہ,f,مناسب نام سیاہ,Proper name black
18269,Soufia,صوفیہ,f,انسان,Man
18270,Souhayla,سعہایلا,f,"ستارہ, تارہ,","Star, star,"
18271,Soulat,صولت,f,رعب،دبدبہ,"Horror, arrogance"
18272,Soulmaz,سولمز,f,ایک فارسی آزربائیجانی نام جس کے معنی کبھی نہ مرجھانا,A Persian Azerbaijani name meaning never to die
18273,Souri,صُری,f,سرخ گلاب,Red rose
18274,Sousan,سوسن,f,سوسَن کی وادی,Valley of Susan
18275,Soussan,سوسن,f,"وادی کے کنول , ایک پھول","Valley lotus, a flower"
18276,Souzan,سوزن,f,"بھَڑکتا ہُوا , شعلَہ خيز ۔ , جلن","Flaming, flaming. , Burning"
18277,Sowitraa,سوترا,f,بعد میں آنے والی,Coming later
18278,Soyambraa,سویمبرا,f,پیار کرنے والی,loving
18279,Sozeen,سوزین,f,سوسن کا پھول,Susan&#39;s flower
18280,Sozen,سوزن,f,سوئی,Needle
18281,Sozin,سوزین,f,ایک پھول کانام,The name of a flower
18282,Spaid Bakht,سپید بخت,f,خوش قسمت,Good episode
18283,Srah,ثرہ,f,رکاوٹ,obstacle
18284,Star,ستار,f,عیسائیوں کا تہوار,Christian festival
18285,Starla,ستارلہ,f,عیسائیوں کا تہوار,Christian festival
18286,Starlene,ستارلنی,f,عیسائیوں کا تہوار,Christian festival
18287,Starr,ستارہ,f,عیسائیوں کا تہوار,Christian festival
18288,Suaad,سعاد,f,محبوب,Popular
18289,Suad,سعود,f,"خوش نصیبی , خوش قسمتی","Good luck, good luck"
18290,Subaah,سبحہ,f,کالی چادر,کالی چادر
18291,Subaat,سبات,f,نیند,Sleep
18292,Subah,صباح,f,"خوبصورت، , مکرم,","Beautiful ,, gracious,"
18293,Subaha,صباحا,f,"خوبصورت، , حسین,","Beautiful,, Hussain,"
18294,Subayah,صبیح,f,"الحارث الاسلامیہ کی بیٹی, وہ حدیث کی ایک راوی تھی,","The daughter of al-Harith al-Islamiyah, she was a narrator of the hadith,"
18295,Subaytah,سبیتہ,f,"بہادر, دلیر,","Brave, brave,"
18296,Subh-e-Dil,صبح دل,f,نیک,نیک
18297,Subha Dil,صبح دل,f,صاف دل،پاک،شفاف,"Clear-hearted, clean, transparent"
18298,Subhaa,صبحیٰ,f,خوبصورت,Beautiful
18299,Subhaah,صبحہ,f,سفید,White
18300,Subhah,صبحہ,f,صبح میں,In the morning
18301,Subhana,سبحانہ,f,پاک،پاکی ، تعریف ، حمد,"Purity, purity, definition, praise"
18302,Subhiyah,صبحیہ,f,صبح کے,In the morning
18303,Subjaa,سبجا,f,نیک,نیک
18304,Sublaah,سبلہ,f,طریقہ,Method
18305,Subtaanah,سبطانہ,f,بندوق,The gun
18306,Subuhi,صبحی,f,صبح کی سرد ہوا کا جھونکا,Cold morning breeze
18307,Suda,سودا,f,"خوش, خوش قسمت,","Good, good part,"
18308,Sudaab,سداب,f,ایک خشبودار گھاس,A weed
18309,Sudesa,سدیسہ,f,بہت زیادہ،سب سے زیادہ،بہت سارا,"Too much, too much, too much"
18310,Sudi,سودی,f,وہ حدیث کی ایک راوی تھی,She was a narrator of a hadith
18311,Sufia,صوفیا,f,"تصوف فالو کرنے والا ایک شخص, صاف دل,","A person who follows Sufism, pure heart,"
18312,Sufiyah,صوفیہ,f,نیک,نیک
18313,Sughid,سغد,f,بارش,Rainfall
18314,Sughra,صغرا,f,چھوٹی لڑکی، حضرت امام حسین کی بیٹی کا نام,"The name of the little girl, the daughter of Hazrat Imam Hussain"
18315,Sughraa,صغرہ,f,"دوشیزہ , لڑکی , چھوٹا","Miss, girl, little one"
18316,Sughrah,صغریٰ,f,چھوٹی,small
18317,Sugrah,صغراء,f,انتہائی چھوٹی,Very small
18318,Suha,سوہا,f,ایک ستارے کا نام،ایک سیارہ,"The name of a star, a planet"
18319,Suhaa,سہاء,f,ایک ستارے کا نام,The name of a star
18320,Suhaad,سہاد,f,بیدار,Awake
18321,Suhailah,سُہیلہ,f,"سہل , آسان , نجیب","Easy, convenient, noble"
18322,Suhaima,سہیمہ,f,حصہ، چھوٹا سا تیر,"Part, little arrow"
18323,Suhaimah,سہیمہ,f,چھوٹے تیر,Small arrows
18324,Suhair,سُہیر,f,معقول نام,Reasonable name
18325,Suhaira,سہیرہ,f,"حسین, خوبصورت,","Hussain, beautiful,"
18326,Suhairah,سہیرہ,f,خوبصورت,Beautiful
18327,Suhar,سہر,f,خوبصورت,Beautiful
18328,Suhayla,سہیلہ,f,"رَواں , نرم (زمین) , ہموار","Smooth, soft (ground), smooth"
18329,Suhaylah,سہیلہ,f,"رَواں , نرم زمین , ہموار","Smooth, soft ground, smooth"
18330,Suhayma,سُہیما,f,چھوٹے تیر,Small arrows
18331,Suhaymah,سہیمہ,f,چھوٹے تیر,Small arrows
18332,Suhayr,سہایر,f,مناسب نام,Appropriate name
18333,Suheera,سہیرہ,f,"خوبصورت, حسین,","Beautiful, Hussein,"
18334,Sujah,سجاہ,f,"تہذیب ۔ , تمدن,","Civilization , Civilization,"
18335,Sukaina,سکینہ,f,سکینہ کا چھوٹا سا,Sakina&#39;s little one
18336,Sukainah Sukaynah,سکینہ سکینہ,f,"مرغوب , پسندیدہ , محسور خوبصورتی ۔","Desirable, favorite, enchanting beauty."
18337,Sukaynah,سکینہ,f,"آرام , قرار , پرسکون","Relax, calm, calm"
18338,Sukhaan,سکھاں,f,سکون,سکون
18339,Sukhraan,سخران,f,فرمانبردار,Obedient
18340,Sulafa,سلافا,f,"پسندیدہ ۔ , منتخب,","Favorite . , Selected,"
18341,Sulafah,صُلافہ,f,"چیدہ , پسندیدہ , منتخب",Favorite
18342,Sulaimaa,سلیمےٰ,f,محبوب,Popular
18343,Sulam,سلم,f,وسیلہ,Resource
18344,Sulhah,صلحہ,f,دوستی,Friendship
18345,Sultaana,سلطانہ,f,"ملکہ , قیصرہ , سلطانہ","Queen, Caesar, Sultana"
18346,Sultana,سلطانہ,f,ملکہ,The queen
18347,Sultanah,سلطانہ,f,سلطانہ,Sultana
18348,Suma'a,صومعہ,f,نیک,نیک
18349,Sumaira,سمیرا,f,ایک ملکہ کا نام،رات کا سفر کرنے والی ،رات کی مسافر,"Name of a queen, night traveler, night traveler"
18350,Sumaiyaa,سُمیئا,f,مناسب نام,Appropriate name
18351,Sumamah,صممہ,f,"باجرہ ، , جوار,","Millet,, millet,"
18352,Sumanah,سمنہ,f,وہ حدیث کی ایک راوی تھی,She was a narrator of a hadith
18353,Sumaya,سمیہ,f,"سمیا کا چھوٹا سا, اعلٰی,","Samia&#39;s small, high,"
18354,Sumayrah,سمیرا,f,"سانولا رنگ , بھورا سا,","Sanola color, brown bit,"
18355,Sumaytah,سمیتہ,f,وہ ایک ساتھی تھی,She was a companion
