num.,name,arabic,sex,meaning
7681,Siddaq,صدق,f,سچائی، خلوص
7682,Siddeeqa,صدیقہ,f,"خدا ترس , صالِحَ , دوست"
7683,Siddiqa,صدیقہ,f,سچی نہایت سچی
7684,Siddiqah,صدیقہ,f,"دیانتدار ,ایماندار ,سختی سچا"
7685,Sidra,سدرہ,f,بیری کا درخت جو ستاویں آسمان پر ہے
7686,Sidrat,سدرت,f,ایک درخت
7687,Sierraa,سیراء,f,ریشم
7688,Sighaam,ثغام,f,گھاس
7689,Sihaam,سہام,f,"تِير , بيکان , بان"
7690,Siham,سیہام,f,"بيکان , بان , تیر"
7691,Sijbah,سجبہ,f,کالی چادر
7692,Sikeena,سکینہ,f,"خدا پرست , پارسا , سکون"
7693,Sikina,سکینہ,f,"پارسا , دین دار , پر اطمینان"
7694,Silah,صلہ,f,"اسلحہ, زِرَّہ بَکتَر,"
7695,Silai,سیلی,f,ہوا
7696,Sileema,صلیمہ,f,"نرم , ہلکا , محفوظ"
7697,Siliaah,سیلیہ,f,پلکیں
7698,Silma,سلمہ,f,امن
7699,Silsaal,سلسال,f,میٹھا پانی
7700,Siltah,سلطہ,f,لمبی
7701,Silwa,سلوا,f,"بھٹر تیتر , لوا , بٹیر"
7702,Sima,سیما,f,"سامع , تَوَجُّہ سے سُننے والا ۔ , دھيان دينے والا ۔"
7703,Simaab,سیماب,f,پارہ
7704,Simaal,سمال,f,"شکایات کے ازالے, دفاع,"
7705,Simah,سیمہ,f,"زرو جواہر , خزانہ , قیمتی چیز"
7706,Simeen,سیمیں,f,چاندی
7707,Simeen Azraa,سیمین رخ,f,چاندی
7708,Simeer,سیمیر,f,چاندی
7709,Simin,سمین,f,"چِٹّا , سفید , چاندی"
7710,Simine,سیمین,f,روشن
7711,Simki,سمکی,f,چاندی
7712,Simmaal,ثمال,f,مددگار
7713,Simra,ثمرہ,f,حاصل، فائدہ،نفع،بدلہ،عوض
7714,Simrah,سمره,f,"جنت, فردوس,"
7715,Simyaah,سمیہ,f,ہم نام
7716,Sincerity,سینسریتے,f,"عزت، , مہمان نوازی,"
7717,Sinoor,سنور,f,سردار
7718,Sira,سرہ,f,نفیس٬گلدستہ،مال ودولت ،مالدار ہونا
7719,Siraad,سیراد,f,ریشم
7720,Siraan,سیران,f,سیر
7721,Sirah,سیراه,f,دیکھنا
7722,Sirin,سیرین,f,بیوی انبیاء کے ساتھی حسن بن ثابت
7723,Sisban,سیسبان,f,درخت
7724,Sisi,سیسی,f,اتوار کو پیدا ہوئے
7725,Sita,سیتا,f,"بھگوان رام کی بیوی , ایک ہل کا پھل کا راستہ"
7726,Sitaara,ستارہ,f,"تارہ , ستارہ , قنات"
7727,Sitaarah,ستاره,f,"ستارہ, ایک سیارہ,"
7728,Sitara,ستارہ,f,نجم، تارا
7729,Siteare,ستارے,f,"ستارہ , تارہ , پَردَہ"
7730,Sitlaah,ستلہ,f,اطاعت
7731,Siyana,صیانہ,f,"تحفظ , حفاظت,"
7732,Sma,صمہ,f,بہادر، نڈر، چالاک ، شجاع
7733,Smeeda,صمیدہ,f,قناعت پسند خاتون، بے پرواہ ، بے نياز،تھوڑے میں خوش رہنے والی
7734,Smima,صمیمہ,f,بے خوف٬نڈر،بہادر،جری
7735,Snaan,سنان,f,نیزے کی نوک
7736,Sobaanah,ثوبانہ,f,لباس
7737,Sobe,ثوب,f,پوشاک،لباس،کپڑا
7738,Sobhaa,سوبھا,f,خوبصورت
7739,Sobi,ثوبی,f,لباس
7740,Sobia,ثوبیہ,f,خوش لباس خاتون، لباس والی، پوشاک والی
7741,Sobiya,ثوبیہ,f,خوش لباس خاتون
7742,Sobiyah,ثوبیہ,f,لباس
7743,Sodah,سودہ,f,سرداری، ام المومنين سيدہ سودہ بنت زمعہ رضی اللہ عنہ
7744,Sofia,صوفیہ,f,"خوبصورت, حسین,"
7745,Sofiyah,صوفیا,f,عقلمند
7746,Sogand,سوگند,f,"گرو , ضمانت , حلف"
7747,Sohbat,صحبت,f,الفت، رفاقت،اُنس، محبت ، پیار، محبت ، پیار
7748,Soheila,سہیلا,f,"ستارہ , تارہ , نجم"
7749,Sohela,سہیلہ,f,ستارے کا نام،ایک ستارہ
7750,Sohni,سوہنی,f,خوبصورت، نہایت خوبصورت ، حسین و جمیل
7751,Somaya,سمیہ,f,گلاب کے پھول اور پھولوں سے گھرا ہوا خوبصورت باغ
7752,Somea,صومعہ,f,عبادت گاہ،عبادت خانہ،عبادت کا مقام
7753,Somila,صومیلہ,f,"پُر سکُون , خاموش,"
7754,Somna,صمنا,f,چاندنی
7755,Sonairaa,سونیرا,f,اختتام
7756,Sonia,سونیا,f,عقل مند، دانائی کی مالک
7757,Sonra,سونرا,f,بعد میں آنے والی
7758,Sonya,سونیا,f,"مہارت , حکمت"
7759,Soobe,ثوب,f,لباس
7760,Soophia,صوفیہ,f,بہت پرہیزگار خاتون،پرہيزگارعورت ، متقی ، برگزيدہ
7761,Soorat,صورت,f,نمونہ٬پیکر،شكل
7762,Sophia,صوفیا,f,"فلسفیانہ , دانشمندی , عقلمندی"
7763,Soraan,ثوران,f,سرخ
7764,Sorah,سورہ,f,ایک درخت کا نام
7765,Sorah Nasheen,سورہ نشین,f,حضرت جبرئیل علیہ السلام
7766,Soran,ثوران,f,شفق کی لالی،شفق کی سرخی،سرخی، صح کی مدھم سی روشنی
7767,Sorfina,صورفینا,f,"صاف , ستھرا,"
7768,Soriya Jaah,ثریا جاہ,f,بلند
7769,Sosan,سوسن,f,نیلگوں،سفید پھول
7770,Sosni,سوسنی,f,آسمانی
7771,Souad,سعود,f,"خوشحالی۔ , بہتری,"
7772,Soub,ثوب,f,لباس
7773,Soudabeh,سعودابہ,f,شاہنامہ میں ایک افسانوی خاتون کے کردار
7774,Soudah,سعودہ,f,مناسب نام سیاہ
7775,Soufia,صوفیہ,f,انسان
7776,Souhayla,سعہایلا,f,"ستارہ, تارہ,"
7777,Soulat,صولت,f,رعب،دبدبہ
7778,Soulmaz,سولمز,f,ایک فارسی آزربائیجانی نام جس کے معنی کبھی نہ مرجھانا
7779,Souri,صُری,f,سرخ گلاب
7780,Sousan,سوسن,f,سوسَن کی وادی
7781,Soussan,سوسن,f,"وادی کے کنول , ایک پھول"
7782,Souzan,سوزن,f,"بھَڑکتا ہُوا , شعلَہ خيز ۔ , جلن"
7783,Sowitraa,سوترا,f,بعد میں آنے والی
7784,Soyambraa,سویمبرا,f,پیار کرنے والی
7785,Sozeen,سوزین,f,سوسن کا پھول
7786,Sozen,سوزن,f,سوئی
7787,Sozin,سوزین,f,ایک پھول کانام
7788,Spaid Bakht,سپید بخت,f,خوش قسمت
7789,Srah,ثرہ,f,رکاوٹ
7790,Star,ستار,f,عیسائیوں کا تہوار
7791,Starla,ستارلہ,f,عیسائیوں کا تہوار
7792,Starlene,ستارلنی,f,عیسائیوں کا تہوار
7793,Starr,ستارہ,f,عیسائیوں کا تہوار
7794,Suaad,سعاد,f,محبوب
7795,Suad,سعود,f,"خوش نصیبی , خوش قسمتی"
7796,Subaah,سبحہ,f,کالی چادر
7797,Subaat,سبات,f,نیند
7798,Subah,صباح,f,"خوبصورت، , مکرم,"
7799,Subaha,صباحا,f,"خوبصورت، , حسین,"
7800,Subayah,صبیح,f,"الحارث الاسلامیہ کی بیٹی, وہ حدیث کی ایک راوی تھی,"
7801,Subaytah,سبیتہ,f,"بہادر, دلیر,"
7802,Subh-e-Dil,صبح دل,f,نیک
7803,Subha Dil,صبح دل,f,صاف دل،پاک،شفاف
7804,Subhaa,صبحیٰ,f,خوبصورت
7805,Subhaah,صبحہ,f,سفید
7806,Subhah,صبحہ,f,صبح میں
7807,Subhana,سبحانہ,f,پاک،پاکی ، تعریف ، حمد
7808,Subhiyah,صبحیہ,f,صبح کے
7809,Subjaa,سبجا,f,نیک
7810,Sublaah,سبلہ,f,طریقہ
7811,Subtaanah,سبطانہ,f,بندوق
7812,Subuhi,صبحی,f,صبح کی سرد ہوا کا جھونکا
7813,Suda,سودا,f,"خوش, خوش قسمت,"
7814,Sudaab,سداب,f,ایک خشبودار گھاس
7815,Sudesa,سدیسہ,f,بہت زیادہ،سب سے زیادہ،بہت سارا
7816,Sudi,سودی,f,وہ حدیث کی ایک راوی تھی
7817,Sufia,صوفیا,f,"تصوف فالو کرنے والا ایک شخص, صاف دل,"
7818,Sufiyah,صوفیہ,f,نیک
7819,Sughid,سغد,f,بارش
7820,Sughra,صغرا,f,چھوٹی لڑکی، حضرت امام حسین کی بیٹی کا نام
7821,Sughraa,صغرہ,f,"دوشیزہ , لڑکی , چھوٹا"
7822,Sughrah,صغریٰ,f,چھوٹی
7823,Sugrah,صغراء,f,انتہائی چھوٹی
7824,Suha,سوہا,f,ایک ستارے کا نام،ایک سیارہ
7825,Suhaa,سہاء,f,ایک ستارے کا نام
7826,Suhaad,سہاد,f,بیدار
7827,Suhailah,سُہیلہ,f,"سہل , آسان , نجیب"
7828,Suhaima,سہیمہ,f,حصہ، چھوٹا سا تیر
7829,Suhaimah,سہیمہ,f,چھوٹے تیر
7830,Suhair,سُہیر,f,معقول نام
7831,Suhaira,سہیرہ,f,"حسین, خوبصورت,"
7832,Suhairah,سہیرہ,f,خوبصورت
7833,Suhar,سہر,f,خوبصورت
7834,Suhayla,سہیلہ,f,"رَواں , نرم (زمین) , ہموار"
7835,Suhaylah,سہیلہ,f,"رَواں , نرم زمین , ہموار"
7836,Suhayma,سُہیما,f,چھوٹے تیر
7837,Suhaymah,سہیمہ,f,چھوٹے تیر
7838,Suhayr,سہایر,f,مناسب نام
7839,Suheera,سہیرہ,f,"خوبصورت, حسین,"
7840,Sujah,سجاہ,f,"تہذیب ۔ , تمدن,"
7841,Sukaina,سکینہ,f,سکینہ کا چھوٹا سا
7842,Sukainah Sukaynah,سکینہ سکینہ,f,"مرغوب , پسندیدہ , محسور خوبصورتی ۔"
7843,Sukaynah,سکینہ,f,"آرام , قرار , پرسکون"
7844,Sukhaan,سکھاں,f,سکون
7845,Sukhraan,سخران,f,فرمانبردار
7846,Sulafa,سلافا,f,"پسندیدہ ۔ , منتخب,"
7847,Sulafah,صُلافہ,f,"چیدہ , پسندیدہ , منتخب"
7848,Sulaimaa,سلیمےٰ,f,محبوب
7849,Sulam,سلم,f,وسیلہ
7850,Sulhah,صلحہ,f,دوستی
7851,Sultaana,سلطانہ,f,"ملکہ , قیصرہ , سلطانہ"
7852,Sultana,سلطانہ,f,ملکہ
7853,Sultanah,سلطانہ,f,سلطانہ
7854,Suma'a,صومعہ,f,نیک
7855,Sumaira,سمیرا,f,ایک ملکہ کا نام،رات کا سفر کرنے والی ،رات کی مسافر
7856,Sumaiyaa,سُمیئا,f,مناسب نام
7857,Sumamah,صممہ,f,"باجرہ ، , جوار,"
7858,Sumanah,سمنہ,f,وہ حدیث کی ایک راوی تھی
7859,Sumaya,سمیہ,f,"سمیا کا چھوٹا سا, اعلٰی,"
7860,Sumayrah,سمیرا,f,"سانولا رنگ , بھورا سا,"
7861,Sumaytah,سمیتہ,f,وہ ایک ساتھی تھی
7862,Sumayya,سمیہ,f,عربی میں بلند اعلی
7863,Sumayyah,سمیّہ,f,مناسب نام
7864,Sumbul,سمبل,f,"چھابا, ملائم,"
7865,Sumeen,ثمین,f,بہت قیمتی
7866,Sumer,صومر,f,خوشبو
7867,Sumernaa,سمرنا,f,نیک
7868,Suml,سومل,f,ایک ابتدائی فرق ڈالنے کا نام ہے.
7869,Sumlina,سملینا,f,صبح ستارہ
7870,Summan,ثمن,f,قیمتی
7871,Summaya,سمیہ,f,ایک ہی نام جیسی، ہمنام
7872,Summayyah,سمیّہ,f,اسلام کی پہلی شہید
7873,Summer,سمر,f,موسم گرما کے موسم
7874,Sumnah,سُمنہ,f,عرب لڑکی کا نام (ایف ایچ)
7875,Sumra,سمرہ,f,"پھل, موسم گرما میں پھل,"
7876,Sumraa,سمراء,f,بھوری رنگت
7877,Sumyaa,سمیا,f,بلند
7878,Sunat,سنت,f,"راستہ, طریقہ,"
7879,Sunbla,سنبلہ,f,آسمانی برج، نیک عادت، گيہوں يا جو كی بالی،خوشہ
7880,Sunbool,سُنبل,f,"اناج کی بڑھتی ہوئی وارداتوں , کان"
7881,Sunbula,سنبلہ,f,مکئی کی کان
7882,Sundas,سندس,f,جنت کا لباس،جنت کی پوشاک
7883,Suntaha,منتہا,f,انتہا، آخیر
7884,Sunya,سونیا,f,"سُورج کی روشنی, چمک,"
7885,Sura,سُرا,f,مختلف قسم کی روح شراب
7886,Suraia,سرعیہ,f,بہت ذکر کرنے والی
7887,Suraiya,سوریا,f,"خَلِيق ۔ , خُوش اَخلاق,"
7888,Surat,صورت,f,شکل
7889,Surayya,ثریا,f,ستاروں کا جھرمٹ
7890,Surdaanah,ثردانہ,f,امیر
7891,Suri,سری,f,لال گلاب
7892,Suriya,ثریا,f,سات ستاروں کا جھرمٹ
7893,Suriya Jah,ثریا جاہ,f,بلند مرتبہ،عالی مرتبہ
7894,Surriyaa,ثریا,f,سات ستارے
7895,Surya,سریا,f,"شمس , آفتاب , سُورج"
7896,Susan,سُزن,f,", پھول , ایک خوبصورت پودا"
7897,Susee,سوسی,f,ایک کپڑے کا نام
7898,Susi,سُسی,f,"پتنگا , ابابیل , گھوڑا"
7899,Sussan,سوسن,f,"وادی کے کنول , ایک پھول"
7900,Suwaibah,صوابہ,f,جس نے حضور ﷺ کو دودھ پیلایا
7901,Suwaydah,سویدہ,f,وہ حدیث کی ایک راوی تھی
7902,Suzi,سوزی,f,سوسن کا پھول
7903,Swaidah,سویدہ,f,سیاہ نقطہ
7904,Sweety,سویٹی,f,تازہ
7905,Sweraa,سویرا,f,صبح
7906,Swiyyah,سویہ,f,ایک چھوٹا
7907,Syeda,سیدہ,f,راہنما خاتون،سردار ، پيشوا ،امیر ، سید گھرانے سے تعلق رکھنے والی
7908,Syreeta,سیریتا,f,اچھی روایات
7909,Ta'abeer,تعبیر,f,خواب کا مطلب
7910,Ta'abia,تعبیہ,f,سجاوٹ
7911,Ta'adeel,تعدیل,f,برابر
7912,Ta'aghrah,تغرہ,f,ضرورت
7913,Ta'amah,تعمہ,f,راز
7914,Ta'amiah,تعمیہ,f,راز
7915,Ta'aqul,تعاقل,f,عقل مند
7916,Ta'azeed,تعزید,f,خوبصورت آواز
7917,Ta'azeem,تعزیم,f,غصہ
7918,Ta'azeer,تعزیر,f,احساس
7919,Ta'azeez,تعزیز,f,عزت دار
7920,Ta'azim,تعظیم,f,عزت دار
7921,Taabaan,تاباں,f,چمکدار
7922,Taabaani,تابانی,f,روشن
7923,Taabah,طابعہ,f,"میٹھا, موافق, خالص"
7924,Taabdaar,تابدار,f,روشن
7925,Taabdaaz,تابداز,f,چمکدار
7926,Taabenah,طابنہ,f,عقلمند
7927,Taabesh,تابش,f,چمک
7928,Taabidah,تابیدہ,f,روشن
7929,Taabin,تابین,f,ظاہر
7930,Taabina,تابینہ,f,روشن
7931,Taabindah,تابندہ,f,روشن
7932,Taabiqah,طابقہ,f,موافق
7933,Taabnah,تابنہ,f,روشن
7934,Taabya,تابعہ,f,فرمانبردار
7935,Taadeeb,تادیب,f,علم
7936,Taadeel,تعدیل,f,"اعتدال, برابری, مساوات"
7937,Taadia,تادیہ,f,پہچان
7938,Taadin,تادین,f,اطلاع
7939,Taaef,طائف,f,محافظ
7940,Taael,طائل,f,وسیع
7941,Taafta,تافتہ,f,چمک
7942,Taahib,تاہب,f,چالک
7943,Taahira,طاہرا,f,"پرہیزگار , نیک ۔ , خالص"
7944,Taahirah,طاہره,f,"صاف , ستھرا,"
7945,Taaiba,تائبہ,f,نیک
7946,Taaibah,طیبہ,f,"برے اعمال کی خوشنودی والے شخص, شرمندہ ۔ , پشیمان"
7947,Taailah,طائلہ,f,امیر
7948,Taain,تائین,f,مددگار
7949,Taaiz,طائز,f,پرندہ
7950,Taaj,تاج,f,"سہرا , مکٹ , تاج"
7951,Taajdaar,تاجدار,f,بادشاہ
7952,Taajil,تاجیل,f,وقت
7953,Taajwer,تاجور,f,بادشاہ
7954,Taalea,تالیہ,f,"خوش نصیب, خوش, مبارک"
7955,Taaleah,طالعہ,f,نصیب
7956,Taalehah,طالحہ,f,باغی
7957,Taalia,تالیہ,f,فرمانبردار
7958,Taaliah,تالیہ,f,"خوش قسمت, خوش نصیب, قسمت"
7959,Taaliyah,طالیہ,f,اللہ کا تحفہ
7960,Taalluf,تالف,f,"اِتحاد, ہرا تعلق,"
7961,Taalmiah,طالمیہ,f,باغی
7962,Taaltah,طالتہ,f,نصیب
7963,Taamia,تعمیہ,f,بھید،راز
7964,Taamihah,طامحہ,f,بلند
7965,Taamin,تامین,f,مددگار
7966,Taaner,تانر,f,صبح
7967,Taaniaa,تانیا,f,شہزادی
7968,Taanir,تانیر,f,صبح
7969,Taanis,تانیس,f,پیار
7970,Taanstma,تانستمہ,f,قریب
7971,Taanzia,تانزیا,f,ایک پھول کا نام
7972,Taapti,ٹاپتی,f,ریشم
7973,Taaqud,تعاقد,f,وعدہ
7974,Taaqul,تقول,f,بڑی حکمت والا سوچ
7975,Taaraa,تارا,f,ستارہ
7976,Taarba,تاربہ,f,دوست
7977,Taareha,تارہہ,f,خوف
7978,Taarehah,طارحہ,f,شاعر
7979,Taarifa,تارفہ,f,خوشحال
7980,Taarzah,تارزہ,f,مضبوط
7981,Taaseer,تاثیر,f,نشان
7982,Taasees,تاسیس,f,"آغاز, بنیاد, قیام"
7983,Taaseh,طاصحہ,f,بلند
7984,Taasha,تاشہ,f,دف
7985,Taasheen,تاشین,f,دف بجانے والا
7986,Taashfeen,تاشفین,f,مہربان
7987,Taashia,تاشیہ,f,ملنسار
7988,Taashifa,تاشفہ,f,مہربان
7989,Taashqeen,تاشقین,f,مددگار
7990,Taasir,تاثیر,f,نتیجہ، اثر
7991,Taasleem,تسلیم,f,ماننا، سوچنا
7992,Taasma,تاسمہ,f,قریب
7993,Taaveen,تاوین,f,اطلاع
7994,Taawal,تاول,f,جلدی
7995,Taazah,طاضہ,f,عقلمند
7996,TaazaRoo,تازہ رو,f,اچھی شکل
7997,Taazeem,تعظیم,f,عزت، بزرگی
7998,Taazin,تاذین,f,خبردار کرنے والا
7999,Taazish,تازش,f,حملہ
8000,Taba,طابہ,f,پاک، اطاعت گزار ۔ تابعدار،پاک دامن
8001,Taba'ah,تبعہ,f,فرمانبردار
8002,Tabaarakah,تبارکہ,f,برکت
8003,Tabaasheer,تباشیر,f,صبح کی روشنی
8004,Tabahhuj,تبہج,f,"خوش خرم, خوش گوار , شادمان"
8005,Tabahhur,تباہر,f,"دریا کی طرح, بہت کچھ سیکھا, گہرا"
8006,Tabalah,تبالہ,f,وہ حدیث کے ایک راوی تھی
8007,Taban,تابن,f,چمکدار، روشن
8008,Tabana,تبنا,f,روشن چاندنی
8009,Tabani,تابانی,f,روشنی، منور
8010,Tabarik,تبارک,f,برکت والا
8011,Tabasam,تبسم,f,مسکراہٹ،ہنسنا
8012,Tabayen,تبیین,f,ظاہر
8013,Tabbaar,تبار,f,خاندان
8014,Tabbaarak,تبارکہ,f,برکت
8015,Tabbassum,تبسم,f,مسکراہٹ
8016,Tabdal,تبدل,f,پلٹنا
8017,Tabeaha,تابعہ,f,تابعدار
8018,Tabeeba,طبیبہ,f,ڈاکٹر
8019,Tabeeda,تابیدہ,f,روشن خیال،منور
8020,Tabeedah,تبیدہ,f,"پیچیدہ, پیچ دار, پھسلائی"
8021,Tabeen,تبین,f,"مُريد , معتقَد, پَيرو"
8022,Tabeer,تعبیر,f,اچھے کاموں کا نتیجہ، خواب کا مطلب بیان کرنا،صلہ
8023,Tabessum,تبسم,f,مسکراہٹ
8024,Tabia,طبیا,f,اطاعت گزار
8025,Tabian,طبیان,f,عیاں کرنا،فاش كرنا،ظاہر كرنا ، پركاش
8026,Tabiba,طبیبہ,f,حکم، حکمت والی
8027,Tabina,تابینہ,f,روشنی پھیلانے والا
8028,Tabinda,تابندہ,f,چمکتا، روشن
8029,Tabitha,تابیتھا,f,غزال
8030,Tabna,طابنہ,f,عقل و فہم والی، روشن ، منور
8031,Tabreed,تبرید,f,ٹھنڈا
8032,Tabruj,تبرج,f,سجاوٹ
8033,Tabsh,تابش,f,گرمی، چمک
8034,Tabsheerah,تبشیرہ,f,خوشخبری
8035,Tabyaan,تبیان,f,ظاہر
8036,Tadeeb,تادیب,f,ادب سکھانا،ادب کرنا
8037,Tadeer,تدیر,f,گول
8038,Tadia,تادیہ,f,ادا کرنا،پہچانا
8039,Tadin,تدین,f,ایماندار
8040,Tadvin,تدوین,f,ترتیب
8041,Tadwir,تدویر,f,گول
8042,Taee,طائی,f,ایک قبیلہ
8043,Tafaaha,تفاحہ,f,سیروسیاحت کرنے والا
8044,Tafia,طافیہ,f,سبک،ہلكی چيز
8045,Tafida,تفیدا,f,جنت مصری نام
8046,Tafifah,طفیفہ,f,تھوڑی
8047,Tafoaq,تفوق,f,ترجیح
8048,Tafrid,تفرید,f,اکیلا
8049,Taghadah,طغادہ,f,سورج
8050,Taghia,طغیہ,f,بلند وبالا،اونچا
8051,Taghiyah,طغیہ,f,بلند
8052,Taghra,تغرہ,f,ضرورت
8053,Taghrid,تغرید,f,ایک پرندے کے طور پر گانا
8054,Taghwah,طغوہ,f,بلند
8055,Tahaafah,طہافہ,f,بال
8056,Tahaaif,تحائف,f,تحفہ
8057,Tahaamah,تہامہ,f,مکہ مکرمہ
8058,Tahani,تہانی,f,"مبارکباد , مبارک,"
8059,Taheen Hayaat,تاحین حیات,f,ہمیشہ
8060,Taheera,تحیرا,f,آرائشوں سے پاک،پاک صاف،پاکیزہ
8061,Taheerah,تحیرہ,f,صفائی کی پاکی،پاک صاف،اقدس پاک، پاكيزہ
8062,Taheraortahira,طاہرہ اور طاہرہ,f,"خالص, نیک, پارسا"
8063,Tahereh,طہارہ,f,"صاف , پرہیزگار , خالص"
8064,Tahfal,تحفل,f,مکمل
8065,Tahfeez,تحفیظ,f,تعریف
8066,Tahilmaa,تھلما,f,آسان
8067,Tahiniat,تہنیت,f,مبارکباد
8068,Tahira,طاہرہ,f,پاک صاف
8069,Tahirah Taahira,طاہرہ طاہرہ,f,"پرہیزگار , خالص"
8070,Tahirih,طاہری,f,"خالص , پاک , صاف"
8071,Tahiya,تحیہ,f,"سَلام و آداب, صاحب سلامت, تسلی دینا"
8072,Tahiyah,تانیہ,f,"خوش ہونا , ہمت بڑھانا , سلام"
8073,Tahiyahortahiyat,تاحیاہ اور تاحیات,f,"سلام , بندگی, تسلیمات"
8074,Tahiyat,تاحیات,f,"سلام , بندگی, تسلیمات"
8075,Tahiyya,تحٰیا,f,"ہمت بڑھانا , دل بڑھانا , سلام"
8076,Tahiyyah,تحییہ,f,"سَلام و آداب, تسلی دینا, دلاسا دینا"
8077,Tahkeem,تحکیم,f,حاکم بنانا، حكم ، طاقت ،قوت، ثالثي ،پنچايت
8078,Tahleel,تہلیل,f,اللہ کے سوا کوئی معبود نہیں
8079,Tahleem,تحلیم,f,"خوبصورتی, سجاوٹ۔ , آرایش"
8080,Tahmeed,تحمید,f,اللہ کی تعریف
8081,Tahmina,تحمینا,f,مشہور فارسی ہیرو رستم کی بیوی. اورسہراب کی ماں
8082,Tahniat,تحنیات,f,"مبارک ہو , مبارکباد,"
8083,Tahoona,طاحونہ,f,اطمینان قلب والی،پرسکون ،مطمئین
8084,Tahora,طہورہ,f,پاکی، نہایت پاکیزہ ، پاک کرنے والا ، پاک
8085,Tahrah,طہرہ,f,پاک
8086,Tahrat,طحرت,f,بادلوں کو اڑانے والی ہوا،بادلوں كو اڑا لے جانا بادلوں کو جانا
8087,Tahreem,تحریم,f,حرمت والی، بزرگی دينا، منع کرنا ، روکنا ، ممانعت کرنا
8088,Tahrim,تحریم,f,رکاوٹ
8089,Tahseen,تحسین,f,شاباش
8090,Tahseenah,تحسینہ,f,"آفرين کہنا , اعتراف کَرنا , َمنادی کَرنا"
8091,Tahshia,تحشیہ,f,ارادہ
8092,Tahsin,تحسین,f,"آرائش جَمال , آرائش جَمال , توصیف کرنا"
8093,Tahunah,طاحونہ,f,سکون
8094,Tahzeeb,تہذیب,f,"علم , تعلیم ۔ , تہذيب"
8095,Tahzeef,تحذیف,f,سجاوٹ
8096,Tahzib,تہذیب,f,تمدن
8097,Taiat,تاعت,f,"قابل ایستادگی , اٹھنے والا , دیکھا"
8098,Taiba,طیبہ,f,پاک
8099,Taibah,طیبہ,f,"شرمندہ ۔ , پشیمان,"
8100,Taieb,طعیب,f,اچھا مزہ، خوشبو
8101,Taiel,طائل,f,دولت مند، امیر کبیر
8102,Taiki,ٹیکی,f,خوبصورت
8103,Taila,طائلہ,f,فائدہ پہنچانے والی،مالدار امير،نفع دینے والی
8104,Taima,تیما,f,شمال مغربی عرب میں نخلستان
8105,Tain,طین,f,مٹی
8106,Taina,طاہنہ,f,دانا خاتون،ہوشیار،عقلمند
8107,Tair,طائر,f,پرندہ
8108,Taira,طائرہ,f,پرواز کرنے والی،اُڑنے والی، پرواز كرنے والی
8109,Tairah,طائرہ,f,پرندہ
8110,Taja,تجا,f,"ذکر ہونا , نام لینا , ذکر کرنا"
8111,Tajaasur,تجاسر,f,بہادر
8112,Tajalmaa,تجعلما,f,دیکھ بھال
8113,Tajbur,تجبر,f,خوش
8114,Tajdeed,تجدید,f,ایجاد
8115,Tajj,تاج,f,بادشاہی ٹوپی
8116,Tajjalli,تجلی,f,چمک
8117,Tajjamal,تجمل,f,سجا ہوا
8118,Tajmeel,تجمیل,f,"سجاوٹ, خوبصورتی, نُمائش"
8119,Tajmil,تجمیل,f,سجا ہوا
8120,Tajnees,تجنیس,f,مشابہت
8121,Tajweed,تجوید,f,قرآن پڑھنے والی
8122,Tajweez,تجویز,f,تدبیر
8123,Tajzeem,تجزیم,f,عاجز
8124,Takhshal,تخشل,f,عاجز
8125,Takhteem,تختیم,f,مہر
8126,Takiyah,تکیہ,f,"ديانَتدار , نيک , پرہیز گار"
8127,Takmanat,تکمنت,f,قدرت
8128,Takseen,تسکین,f,"امان , امن , اطمینان"
8129,Tala,تالا,f,"ذئب , گُرگ , بھيڑيا"
8130,Talaba,طلابہ,f,آرزو کرنے والی،خواہش کرنے والی،خواہش مند،آوزو،چاہت
8131,Talah,طلاه,f,نوجوان کھجور کے درخت
8132,Talalah,طلالہ,f,شادمانی،مسرت ،خوشی
8133,Talayeh,طلیح,f,سورج کی سنہری کرن
8134,Talba,طالبہ,f,طلب گار،درخواست گار،تلاش کرنا ، جستجو کرنا
8135,Talbaa,طلبعہ,f,بلند
8136,Talbashah,تلبشہ,f,حدیث کے ایک راوی
8137,Talbiah,تلبیہ,f,حاضر
8138,Talbidha,طلبیدہ,f,طلب
8139,Talbiyah,طلبیہ,f,طلب
8140,Taleen,تلعین,f,نصیحت
8141,Tali,طالی,f,"بیدار ہونے والا ستارہ, نکلنےوالا, اٹھنے والا"
8142,Talia,طالعہ,f,نصیب والی
8143,Taliah,تالیہ,f,مطیع
8144,Taliba,طالبہ,f,"طالب علم, طالِب,"
8145,Talibah,طلیبہ,f,علم کی کوشش
8146,Taliha,طلیہا,f,ہر اول دستہ
8147,Talihah,طلیحہ,f,"عالِم , مُحقِق , فاضَل"
8148,Tall'at,طلعت,f,چہرہ، دیدار
8149,Talsa,طلسہ,f,ہلکا بادل،بے ہلکے بادل،بادل
8150,Talseem,تلسیم,f,بوسہ دینا، عزت کرنا
8151,Talta,طالتہ,f,نصیب والی
8152,Talvasa,تلواسہ,f,بے چینی،بے قراری
8153,Talwana,تلوانہ,f,بے چین
8154,Talween,تلوین,f,رنگ بدلنے والا
8155,Talwih,تلویح,f,روشن
8156,Talyaa,ٹلیا,f,مرغی کا بچہ
8157,Tamaabra,تمابرہ,f,لڑاکا
