num.,name,arabic,sex,meaning
8551,Shadaan,شادان,m,ہرن کا بچہ
8552,Shadab,شاداب,m,ترو تازہ
8553,Shadad,شداد,m,ایک بادشاہ کا نام
8554,Shadaid,شدائد,m,بہادر
8555,Shadan,شاداں,m,خوش حال
8556,Shadd,شاد,m,خوش، بے غم
8557,Shadee,شادی,m,"گُلو کار , گانے والا , گَوَّيا"
8558,Shadh,شدہ,m,جھنڈا
8559,Shadi,شادی,m,"گُلو کار ,گَوَّيا ,گانے والا"
8560,Shadif,شدیف,m,لمبا
8561,Shaeel,شعیل,m,روشن
8562,Shaer,شعائر,m,نشانی
8563,Shafaan,شفان,m,ٹھنڈی ہوا
8564,Shafaat,شفاعت,m,بخشش سفارش
8565,Shafan,شفن,m,عقلمند
8566,Shafay,شافع,m,سفارش کرنے والا
8567,Shafe,شافع,m,سفارش کرنے والا
8568,Shafee-Ul-Umam,شفیع الامم,m,حضرت محمدﷺ کا لقب مبارک
8569,Shafeeq,شفیق,m,"دَردمَند , رحم کرنا , مہربان"
8570,Shafen,شفن,m,سمجھدار
8571,Shafey,شافع,m,شفاعت
8572,Shafeye,شافعی,m,نیکی کا طالب، شفاعت کا طالب، سفارش کا طالب گار
8573,Shafi,شفیع,m,بخشوانے والا
8574,Shafif,شفیف,m,محبت کرنے والا
8575,Shafiq,شفیق,m,"رحم دل ,شفقت ,دیکھ بھال کرنے والا"
8576,Shafique,شفیق,m,مہربان، ہمدرد
8577,Shafoon,شفون,m,عزت دار
8578,Shafq,شفق,m,شان و شوکت،رتبہ
8579,Shafqat,شفقت,m,محبت، اخلاص لطیف
8580,Shafqi,شفقی,m,لال رنگ
8581,Shaghaf,شغف,m,محبت
8582,Shaghif,شغیف,m,محبت کرنے والا
8583,Shaghil,شاغل,m,مصروف
8584,Shagoon,شگون,m,نیک کام
8585,Shaguft,شگفت,m,حیرت
8586,Shaguftah,شگفتہ,m,پاکیزہ
8587,Shagull,شاگل,m,مشابہت
8588,Shah,شاہ,m,بادشاہ
8589,Shah Mir,شاہ میر,m,خوبصورت
8590,Shah Nawaz,شاہ نواز,m,"عطا کرنے والا, نوازنے والا, بادشاہوں کو نوازنے والا"
8591,Shah Poor,شاہ پور,m,بادشاہ کا بیٹا
8592,Shah Roz,شاہ روز,m,بادشاہوں کا وقت
8593,Shah Sawar,شاہ سوار,m,گھڑ سوار
8594,Shahaab,شہاب,m,"چمک دار , منّور , شَہاب ثاقِب"
8595,Shahaamat,شہامت,m,بہادر
8596,Shahab,شہاب,m,آگ کا شعلہ، روشن
8597,Shahadat,شہادت,m,حق کی خاطر
8598,Shaham,شحم,m,موٹا
8599,Shahamat,شہامت,m,دلیری
8600,Shahan,شاہان,m,منافع بنانے والا
8601,Shahaz,شحاذ,m,فقیر
8602,Shahbaaz,شہباز,m,"شاهین کے بادشاہ , سفید شاہین"
8603,Shahbab,شہباب,m,حُسن
8604,Shahbander,شہبندر,m,سفیر
8605,Shahbaz,شہباز,m,خوددار٬غیرت مند، بڑا باز، شاہین
8606,Shaheed,شہید,m,گواہ، خدا کی خاطر جان دینے والا
8607,Shaheed-e-Naaz,شہید ناز,m,محبوب
8608,Shaheem,شہیم,m,سمجھدار
8609,Shaheen,شاہین,m,شہباز، باز
8610,Shaheer,شہیر,m,نامور٬ شہرت یافتہ،مشہور،نامی گرامی
8611,Shaher,شاہر,m,بزرگ
8612,Shahid,شاہد,m,محبوب گواہ، حاضر
8613,Shahim,شحیم,m,موٹا
8614,Shahin,شاہین,m,"شاہین ,باز"
8615,Shahiq,شاہق,m,بلند مرتبہ
8616,Shahir,شاہر,m,مشہور
8617,Shahjahan,شاہ جہاں,m,سب کا بادشاہ،پوری دنیا کا بادشاہ
8618,Shahjamal,شاہ جمال,m,زیادہ حسین، خُوبَرو،بہت حسین و جمیل
8619,Shahjehan,شاہجہاں,m,پوری دنیا کا بادشاہ
8620,Shahkhawer,شاہ خاور,m,سورج
8621,Shahkoor,شکور,m,شکر کرنے والا،شاکر
8622,Shahmeer,شہمیر,m,خوبصورتی،حسن و جمال، حُسن
8623,Shahnah,شحنہ,m,محافظ
8624,Shahnawaz,شاہنواز,m,بہادر
8625,Shahood,شہود,m,حاضر ہونا
8626,Shahoon,شحون,m,دانا،عقل والا
8627,Shahooq,شہوق,m,بلند
8628,Shahoor,شہور,m,حاضر
8629,Shahper,شہپر,m,پر
8630,Shahrah,شہرہ,m,تصویر
8631,Shahraiz,شاہ ریز,m,بزرگ، شریف، نیک دل انسان ،نیک
8632,Shahram,شہرام,m,بادشاہ رام
8633,Shahrdad,شہرداد,m,شہر کا تحفہ
8634,Shahriar,شہریار,m,بادشاہ
8635,Shahrokh,شاہ رخ,m,بادشاہ کی چہرہ
8636,Shahrooz,شہروز,m,ایک بڑا دریا
8637,Shahror,شہرور,m,ایک ساز کا نام
8638,Shahroz,شہروز,m,شاہانہ٬ روشن چہرہ،بادشاہوں کا وقت،خوبصورت چہرہ
8639,Shahrukh,شاہ رخ,m,خوبصورت چہرہ
8640,Shahruz,شہروز,m,ایک بڑا دریا
8641,Shahryar,شہریار,m,بادشاہ کا دوست
8642,Shahveir,شاہ ویر,m,شاہی
8643,Shahy,شہی,m,بادشاہی
8644,Shahyar,شاہ یار,m,بادشاہ کا دوست
8645,Shahzab,شاہ ذب,m,حصہ
8646,Shahzad,شہزاد,m,بادشاہوں کا بیٹا٬عالیٰ قدر،کسی ریاست کا ولی عہد،شہزادہ
8647,Shahzaib,شاہ زیب,m,بادشاہوں کے لائق،بادشاہ کا تاج
8648,Shahzoor,شاہزور,m,زبردست طاقت والا،نہايت قوی،بہت قوت والا
8649,Shahzore,شاہ زور,m,طاقتور
8650,Shaiban,شیبان,m,ایک ولی اللہ کا نام
8651,Shaida,شایدہ,m,عاشق، فریفتہ
8652,Shaidaa,شایدہ,m,"محبت میں پاگل , عاشق"
8653,Shaidai,شیدائی,m,دیوانہ
8654,Shaidaie,شیدائی,m,دیوانہ
8655,Shaidir,شیدیر,m,مالک
8656,Shaieq,شائق,m,آرزو مند،طالب
8657,Shaifta,شایفتا,m,"محبوب ,۔ مدہوش ہونا ۔ ,نشہ چڑھانا"
8658,Shaikh,شیخ,m,بزرگ
8659,Shaikh-Ul-Islam,شیخ الاسلام,m,عالم دین
8660,Shaikh-Ur-Raees,شیخ الرئیس,m,بو علی سینا کا لقب
8661,Shail,شعیل,m,ستاروں میں چمکدار
8662,Shaiq,شائق,m,آرزو مند، طالب
8663,Shair,شاعر,m,شعر بنانے والا
8664,Shair-e-Khuda,شیر خدا,m,حضرت علی رضی اللہ تعالی عنہ کا لقب
8665,Shair-e-Zian,شیرزیاں,m,بہادر
8666,Shaizer,شیذر,m,خدا
8667,Shaja-a,شجع,m,بہادر
8668,Shajan,شجان,m,اونچا
8669,Shajar,شجر,m,درخت
8670,Shajie,شجیع,m,بہادر
8671,Shajir,شجیر,m,درخت
8672,Shakeeb,شکیب,m,بردباری
8673,Shakeel,شکیل,m,وضع دار، خوبصورت
8674,Shakheer,شخیر,m,بولنے والا
8675,Shakhees,شخیص,m,سردار
8676,Shakil,شکیل,m,"حسین ,اچھے لگنے والا"
8677,Shakim,شکیم,m,عادت
8678,Shakir,شاکر,m,"شکر گزار , احسان مند ,ممنون"
8679,Shakoor,شکور,m,شکر
8680,Shaku,شاکو,m,"قابل قبول ,شُکَر گُزار"
8681,Shalaan,شالان,m,نور،روشنی،چمک
8682,Shalain,شلائین,m,محبوب
8683,Shama-a,شماع,m,خوشی
8684,Shamaas,شماس,m,سورج
8685,Shamaeel,شمائل,m,عادت
8686,Shamai,شمعی,m,سبز رنگ
8687,Shamal,شمل,m,گرم اور خشک
8688,Shamaq,شماق,m,خوشی
8689,Shamar,شامار,m,جنگ کے لئے تیار
8690,Shameel,شمیل,m,خصلت،عادت
8691,Shameem,شمیم,m,خوشبو، مہک
8692,Shameer,شامیر,m,حسین٬جوان،خوبصورت، دلکش،نوخیز حسن، خُوبَرو
8693,Shameet,شمیط,m,صبح
8694,Shamekh,شامخ,m,اونچا
8695,Shamel,شامل,m,نزدیک
8696,Shamer,شمر,m,سمجھدار
8697,Shami,شامی,m,ملک شام کا رہنے والا
8698,Shamil,شامل,m,اکٹھا،شریک،ملا ہوا
8699,Shamim,شمیم,m,"باس ,عطر ,خوشبو"
8700,Shamir,شامیر,m,قیمتی پتھر
8701,Shamol,شمول,m,شرکت
8702,Shamoon,شمعون,m,حضرت یوسفؑ کے بھائی کا نام
8703,Shams,شمس,m,آفتاب، سورج
8704,Shamsh,شمش,m,سورج
8705,Shamshad,شمشاد,m,لمبا، خوبصورت درخت
8706,Shamshair,شمشیر,m,"شمشیر ,صابر ,صبر کرنے وال"
8707,Shamsheer,شمشیر,m,تلوار
8708,Shamsher,شمشیر,m,تلوار، تیغ
8709,Shamshir,شمشیر,m,تلوار
8710,Shamss-Ul-Taqleen,شمس التقلین,m,سورج
8711,Shamssah,شمسہ,m,چاند
8712,Shamsuddeen,شمس الدین,m,ایمان کا سورج
8713,Shamweel,شمویل,m,ایک پیغمبر کا نام
8714,Shan,شان,m,عزت، لطافت
8715,Shanan,شنان,m,بادل
8716,Shanar,شنار,m,تیراک
8717,Shanawar,شناور,m,سمندر کی حفاظت کرنے والا،تيرنے والا،تيراك
8718,Shaneeq,شنیق,m,سوتیلا
8719,Shanef,شانف,m,وفادار
8720,Shangraf,شنگرف,m,نیک
8721,Shani,شانی,m,"تندرستی دینے والا, شفا دینے والا"
8722,Shankul,شنکول,m,خوبصورت
8723,Shantaf,شنطاف,m,دوری
8724,Shanu,شانو,m,اندھیرا
8725,Shanwa,شنوا,m,سننے والا
8726,Shaoon,شعون,m,دریا
8727,Shaoor,شعور,m,تمیز، عقل مندی سلیقہ
8728,Shapour,شاپور,m,شاہناما میں ایک کردار
8729,Shapur,شاپور,m,بادشاہ کا بیٹا
8730,Shaqah,شاقعہ,m,شفاعت
8731,Shaqe,شاق,m,اونچا
8732,Shaqees,شقیص,m,گھوڑا
8733,Shaquille,شکیویل,m,"خوب رو ,خوشنما"
8734,Sharaafat,شرافت,m,"اچھے آداب , شرافت"
8735,Sharab,شارب,m,پینے والا
8736,Sharaf,شرف,m,بلندی، برتری
8737,Sharafat,شرافت,m,بزرگی، اچھائی
8738,Sharan,شرن,m,پچاؤ
8739,Sharaq,شارق,m,آفتاب،روشن
8740,Sharar,شرر,m,چنگاری
8741,Sharaz,شارز,m,تلخ مزاج،غصیلا
8742,Sharazah,شیرازہ,m,سلسلہ
8743,Sharazy,شیرازی,m,کبوتر
8744,Shareb,شارب,m,پینے والا
8745,Shareef,شریف,m,بزرگ، عالی خاندان
8746,Shareek,شریک,m,حصہ دار
8747,Shareeq,شریق,m,خوبصورت لڑکا
8748,Shareh,شارح,m,ترجمہ کرنے والا
8749,Sharem,شارم,m,تیر
8750,Shareq,شارق,m,روشن
8751,Shariat,شریعت,m,مذہبی قانون
8752,Sharib,شارب,m,پینے والا
8753,Sharif,شریف,m,"ایماندار ,صادق"
8754,Sharih,شریح,m,ایک مشہور قاضی کا نام
8755,Sharik,شارک,m,پرندہ
8756,Sharin,شارین,m,"چراگاہ , سبزہ دار"
8757,Shariq,شریق,m,چمکنے والا، آفتاب
8758,Shariz,شارز,m,غصے والا
8759,Sharjeel,شرجیل,m,عمدہ،اعلی
8760,Sharkh,شرخ,m,جوان
8761,Sharm,شارم,m,تیر
8762,Sharot,شروط,m,اقرار
8763,Sharq,شرق,m,سورج
8764,Sharqi,شرقی,m,مشرق میں رہنے والا
8765,Sharukh,شارخ,m,بیان کرنے والا
8766,Shashah,شعشہ,m,چمک
8767,Shass,شاس,m,پغمبر کا نام،پغمبر کا نام
8768,Shatab,شتاب,m,فوری
8769,Shataf,شطاف,m,فاصلہ
8770,Shateer,شطیر,m,نزدیک
8771,Shater,شاطر,m,ہوشیار
8772,Shati,شاطی,m,دریا کا کنارہ
8773,Shatir,شطیر,m,نزدیک کرنا
8774,Shaukat,شوکت,m,دبدبہ، تیزی
8775,Shauq,شوق,m,"دلچسپی ,شوق"
8776,Shawad,شواد,m,سرخاب
8777,Shawaf,شواف,m,عقابی نظروں والا
8778,Shawaz,شواظ,m,شعلہ
8779,Shawel,شاول,m,اٹھانا
8780,Shaya,شیا,m,"قابل احترام , مستحق , حقدار"
8781,Shayan,شایان,m,لائق، موزوں
8782,Shaykh,شیخ,m,"استاد , قائد , سردار"
8783,Shayoon,شیون,m,پکار
8784,Shaz,شاذ,m,غیر معمولی
8785,Shazab,شاذب,m,وطن سے دور
8786,Shazaf,شطاف,m,دوری
8787,Shazib,شاذب,m,حصہ
8788,Shazrah,شذرہ,m,بکھرا ہوا
8789,Shazry,شزری,m,سونے کا ٹکڑا
8790,Sheeda,شیدا,m,محبوب
8791,Sheeth,شیتھ,m,تقرر
8792,Shehan,شیحان,m,عزت دار
8793,Sheharyar,شہریار,m,بادشاہ، بڑا بزرگ
8794,Shehbaz,شہباز,m,خوبصورت جوان، بہادر شخص
8795,Sheher Naaz,شہر ناز,m,موسیقی کی آواز
8796,Shehryar,شہریار,m,بادشاہ ، شہنشاہ ، میئر یا شہر کے ایک عظیم آدمی کا دوست
8797,Shehsawar,شہسوار,m,انمول
8798,Shehwar,شہوار,m,قیمتی موتی
8799,Sheikh,شیخ,m,"معلم , سالار , حاکم اعلٰی"
8800,Shems,شمس,m,"سورج ,ایک سیارہ"
8801,Shemsuddin,شمس الدین,m,ایمان کے سورج
8802,Sher-e-nestan,شیرنیستان,m,بہادر
8803,SherAfgan,شیر افگن,m,بہادر
8804,Sherani,شعرانی,m,لمبے بالوں والا آدمی
8805,Sheraz,شیراز,m,جما ہوا دودھ
8806,Sherdil,شیردل,m,شیر جیسا بہادر، بڑے دل والا ، بہادر ، بے خوف ، نڈر
8807,Shereef,شریف,m,"نامور , مشہور , معروف"
8808,Sherif,شریف,m,"معروف , نامور , مشہور"
8809,Sherin,شیرن,m,بہت پیاری
8810,Sherjeel,شرجیل,m,چنگاری، صحابی رسول کریم،ایک صحابی کا نام،لو
8811,Sherjil,شرجیل,m,چنگاری، صحابی رسول کریم
8812,Shermah,شرمہ,m,عزت دار
8813,Sherqat,شرقت,m,سورج
8814,Sherwani,شروانی,m,ایک قبیلے کا نام
8815,Sherzeb,شرزب,m,نشان
8816,Shiah,شیعہ,m,گروہ
8817,Shibli,شبلی,m,شیر کا بچہ
8818,Shifa,شفاء,m,صحت، تندرستی
8819,Shigerf,شگرف,m,نیک
8820,Shihab,شیہاب,m,"شعلہ , لپٹ , آنچ"
8821,Shiham,شہم,m,ہوشیار
8822,Shikoh,شکوہ,m,عزت
8823,Shimas,شماص,m,نکل جانا
8824,Shinas,شناس,m,جاننے والا
8825,Shinawer,شناور,m,تیراک
8826,Shiraz,شیراز,m,دہی
8827,Shirza,شرزا,m,شیر
8828,Shith,شیتھ,m,"معاوضے , ممسوح , آدم علیہ السلام کے تیسرے بیٹے کا نام"
8829,Shivad,شواد,m,چکور
8830,Shivaf,شواف,m,تیز نظر
8831,Shiyyal,شیال,m,مزدور
8832,Shoahad,شواہد,m,ثبوت
8833,Shoaib,شعیب,m,راہ راست پر لانے والا،رہنمائ کرنے والا
8834,Shobidah,شعبدہ,m,جادو
8835,Shoeer,شویعر,m,شاعر
8836,Shohrat,شہرت,m,مشہور
8837,Shomiz,شومیز,m,کھیتی باڑی
8838,Shoqi,شوقی,m,خواہش مند
8839,Shoresh,شورش,m,جھگڑا
8840,Shrafat,شرافت,m,نیک
8841,Shrof,شروف,m,آگ والا برتن
8842,Shruq,شروق,m,سورج
8843,Shuab,شعب,m,راہ راست پر لانے والا
8844,Shuaib,شُعیب,m,کثرت
8845,Shuhrat,شہرت,m,چرچا، نیک نامی
8846,Shuhvin,شحون,m,طاقتور
8847,Shuja,شجاع,m,بہادر
8848,Shujaat,شجاعت,m,بہادری، دلیری
8849,Shujee,شجیع,m,بہادر
8850,Shuma,شماع,m,ہنس مکھ
8851,Shumaq,شماق,m,خوشی،مسرت
8852,Shumas,شماص,m,تیزی
8853,Shunnar,شُنار,m,"خوش طبع ,دلکش ,خوشگوار"
8854,Shuwaf,شواف,m,تیز آدمی
8855,Siaf,سیاف,m,تلوار چلانے والا،تلوار،خدا کی راہ میں لڑنے والا
8856,Siamak,سیامک,m,سیاہ بالوں والا شخص
8857,Sian,صیان,m,پاسبان،نگران
8858,Sianat,صیانت,m,نگہبانی
8859,Siavash,سیواش,m,شاہناما میں ایک کردار
8860,Siavosh,سیاواش,m,شاہناما میں ایک کردار
8861,Sibghat,صبغت,m,رنگ
8862,Sibt,سبط,m,بیٹے یا بیٹی کی اولاد
8863,Sibtain,سبطین,m,حضرت امام حسن اور حسین کا لقب،امام حسنؓ و حسینؓ
8864,Sidaq,صدق,m,سچائی خلوص
8865,Siddeeq,صدیق,m,"مُتَّقی , صالِحَ , دوست"
8866,Siddigue,صدیق,m,سچا دوست سچائی کی تصدیق کرنے والا
8867,Siddiq,صدیق,m,"ساتھی ,صالِحَ"
8868,Sidq,صدق,m,"سچائی ,اخلاص"
8869,Sidrah,صدرہ,m,جسم
8870,Sifaat,صفات,m,صفت کی جمع تعریف
8871,Sifat,صفات,m,تعریف،خوبی
8872,Sifwat,صفوت,m,مددگار
8873,Sigha,صیغہ,m,اصل
8874,Sighar,صغار,m,چھوٹا
8875,Sigher,صغر,m,چھوٹا
8876,Sihab,سحاب,m,بادل
8877,Sijaj,سیجل,m,پانی کے تیز بہاؤ جیسا
8878,Sijeen,سجین,m,نابالغ
8879,Sikandar,سکندر,m,سکندر اعظم
8880,Silan,سیلان,m,ہیرا
8881,Simab,سیماب,m,"پارہ سیاب ,پارہ ,سیماب"
8882,Simar,ثمار,m,پھل
8883,Simsar,سمسار,m,نرم مٹی
8884,Sinaan,سنان,m,کنارہ
8885,Sinan,سینان,m,وار کرنے والا شخص
8886,Sind,ژند,m,بزرگ
8887,Sindgi,ژندگی,m,پرانا
8888,Sipada,سپادہ,m,جاہ جلال
8889,Siraaj,سراج,m,"روشنی , چراغ"
8890,Siraat,صراط,m,راستہ
8891,Siraj,سراج,m,چراغ، سورج روشن
8892,Siraj Ud Dola,سراج الدولہ,m,سورج کا دائرہ، چراغ کا حلقہ
8893,Siraj-ud-Dollah,سراج الدولہ,m,نواب بنگال کا نام
8894,Sirat,سراط,m,تلوار
8895,Sirhaan,سرہان,m,بھیڑیا
8896,Sirhal,سرحال,m,بھیڑیا
8897,Sirhan,سرہان,m,"گرگ , بھيڑيا"
8898,Siri,سری,m,مشہور
8899,Siyadat,سیادت,m,سردار
8900,Siyaf,سیاف,m,تلوار
8901,Siyam,صیام,m,ماہِ رمضان،ماہِ صیّام
8902,Siyar,سیار,m,تفریح
8903,Skhawat,سخاوت,m,بخشش
8904,Skye,اسکئے,m,پانی دینے والا
8905,Smaah,سماح,m,آسان
8906,Sman,سمن,m,پھول
8907,Snat,سناط,m,جوان
8908,Soan,صون,m,محافظ
8909,Sobah,صباہ,m,"چمکتا ہوا , شکوہ , سَويرے"
8910,Soban,ثوبان,m,آنحضرتﷺ کے غلام کا نام
8911,Socorat,سقراط,m,عقل مند،دانشمند
8912,Socrat,سقراط,m,طاقت،نہايت دانشمند اور ذہين
8913,Soda,سودا,m,سیاہ
8914,Sodaghar,سوداگر,m,تاجر
8915,Sodai,سودائی,m,دیوانہ
8916,Sodaie,سودائی,m,عاشق،خبطی،احمق
8917,Sodat,سودت,m,سردار
8918,Sofian,صُفیان,m,"ریت ,ریتبالو"
8919,Sohaib,صہیب,m,سرخی مائل، سرخ، مشہور صحابی حضرت صہيب رومی رضی اللہ عنہ
8920,Sohail,سہیل,m,ایک چمک دار ستارہ
8921,Soheil,سہیل,m,"ستارہ ,نجم"
8922,Sohna,سوہنا,m,خوبصورت
8923,Sohrab,سہراب,m,دلیر،نڈر،بے باک
8924,Sok,سوک,m,جمعہ
8925,Solat,صولت,m,خوف
8926,Soleedah,ژولیدہ,m,پریشان
8927,Soleeh,صولیح,m,دوست
8928,Soman,صومان,m,روزہ دار
8929,Somer,صومر,m,نازک
8930,Soobah,صوبہ,m,ریاست
8931,Soofi,صوفی,m,اسلامی صوفیانہ
8932,Soorard,صورارد,m,ٹھنڈی ہوائیں
8933,Soori,سوری,m,سرخ پھول
8934,Soraa,ثورا,m,گیلی مٹی
8935,Sore,ثور,m,حملہ کرنا
8936,Soroush,سوروش,m,رسول فرشتہ
8937,Sorush,سوروش,m,رسول فرشتہ
8938,Souban,ثوبان,m,آنحضرتﷺ کے غلام کا نام
8939,Souman,ثومان,m,واپس آنا
8940,Souran,ثوران,m,خون کی گردش
8941,Sovi,ثوی,m,مہمان
8942,Sowair,سویر,m,اول
8943,Soyab,ثیاب,m,لباس،پوشاک
8944,Soz,سوز,m,دکھ
8945,Subat,سبات,m,وقت
8946,Subha,صبح,m,کالی کملی
8947,Subhaan,سبحان,m,"حمد و ثنا کرنا , عظمت , پاک"
8948,Subhan,سبحان,m,پاک، خدائے پاک
8949,Subhanallah,سبحان اللہ,m,اللہ کی تعریف
8950,Subhani,صبحانی,m,خوبصورت
8951,Subhi,صُبحی,m,"ابتدائی روشن ,فجر"
8952,Subhy,سبھے,m,صبح سویرے
8953,Subtgin,سبتگین,m,چالاک
8954,Suchal,سچل,m,درست،اصل،سچا
8955,Sudab,سداب,m,گھاس کی ایک قسم
8956,Sudais,سدیس,m,چھ، چھ میں سے ایک
8957,Sudie,سودئی,m,عاشق،عشق کرنے والا ، پیار کرنے والا ، ديوانہ،مجنوں
8958,Sudrat,سدرت,m,ایک درخت کا نام
8959,Sufi,صوفی,m,متقی، پرہیز گار
8960,Sufian,صفیان,m,نہایت چمکیلا،بہت روشن،چمکتا ہوا
8961,Sufiyan,سفیان,m,نہایت چمکیلا، بہت روشن، چمکتا ہوا
8962,Sufiyon,سفیان,m,امیر،مالدار
8963,Suftah,سوفتہ,m,نجات
8964,Sufyaan,سفیان,m,نہایت چمکیلا، بہت روشن، چمکتا ہوا
8965,Sufyan,سفیان,m,نہایت چمکیلا، بہت روشن، چمکتا ہوا
8966,Suhab,صہب,m,سرخ
8967,Suhad,سہاد,m,جاگنا
8968,Suhah,سحاح,m,بہاؤ
8969,Suhaib,صہیب,m,سرخی مائل، سرخ، مشہور صحابی حضرت صہيب رومی رضی اللہ عنہ
8970,Suhail,سہیل,m,ناؤ
8971,Suhaq,سہاق,m,خالص
8972,Suhayb,سہایب,m,سرخی مائل بال یا رنگ کے
8973,Suhayl,سہیل,m,فَلکِيات (ستارہ).
8974,Suhib,صہیب,m,لال
8975,Suhr,سُہر,m,خوبصورت
8976,Suhrab,سہراب,m,بہادر٬دلیر،نڈر،بے خوف
8977,Sujad,سجد,m,سجدہ کرنے والا
8978,Sukhan,سخن,m,گرم
8979,Sukheri,سخری,m,فضول
8980,Sulah,صلح,m,رفاقت،دوستی
8981,Sulaiman,سلیمان,m,"صلح پسند , مشہور پیغمبر حضرت سلیمان علیہ السلام"
8982,Sulaj,ثلاج,m,برف بیچنے والا
8983,Suleiman,سلیمان,m,"پر امن ,سکون"
8984,Suleman,سلیمان,m,صلح جو٬سلامتی والا،محافطت، سلامتی،ضامن
8985,Suleyman,سلیمان,m,"امن پسند ,پُر سکون"
8986,Sulhan,سلحان,m,ہتھیار
8987,Sulm,سلم,m,ذریعہ
8988,Sultaan,سلطان,m,"حاکم , سُلطان , اعلی"
8989,Sultan,سلطان,m,بادشاہ
8990,Sultan Mehmood,سلطان محمود,m,افغانستان کے مشہور بادشاہ کا نام
8991,Sumaan,صومان,m,روزہ دار
8992,Sumatir,سماطر,m,لمبا آدمی
8993,Sumbal,سمبل,m,ایک خوشبودار گھاس
8994,Sumir,صمیر,m,رات
8995,Sumr,سمر,m,سفر
8996,Sumrt,سمرت,m,گندمی رنگت
8997,Sunbal,سنبل,m,خوشبو
8998,Sunjaq,سنجق,m,جھنڈا
8999,Sunny,سنی,m,بلند تر٬افضل، اونچا، ذی مقام
9000,Suny,سنی,m,اونچا
9001,Suoud,سعود,m,اچھی قسمت
9002,Supadeh,سپادہ,m,امیر
9003,Suqrat,سقراط,m,دانشمند
9004,Sure Nasheen,سورہ نشیں,m,حضرت جبرائیل علیہ السلام کا لقب
9005,Surekha,سریکھا,m,مثال
9006,Surkheel,سرخیل,m,کماندار
9007,Surriya,ثریا,m,جھمکا
9008,Surriya Jah,ثریاجاہ,m,بلند
9009,Surwat,ثروت,m,دولت
9010,Suwayd,سواد,m,"کالا ,سیاہ"
9011,Swaib,صویب,m,دوست
9012,Swailey,صویلح,m,دوست
9013,Swami,سوامی,m,شوہر
9014,Swarid,صوارد,m,ٹھنڈی ہوا
9015,Syan,سیان,m,ہوشیار
9016,Syed,سید,m,بادشاہ، پیغمبر اسلام کی اولاد
9017,Syum,سیوم,m,محبت
9018,Syyal,سیال,m,بہنے والا
9019,Szala,ژالہ,m,برف باری
9020,"Ta,aan",طعان,m,مارنے والا
9021,"Ta,ab",طعب,m,خوشبو
9022,"Ta,am",طعم,m,صحت مند
9023,Ta-a,طاع,m,فرمانبردار
9024,Taab,طاب,m,خوشبو، خوشگوار
9025,Taabish,تابش,m,"چمک  , گرماہٹ"
9026,Taah,طہ,m,پاک
9027,Taahid,تعاہد,m,حفاظت کرنا
9028,Taahir,طاہر,m,"پاک ,پارسا ,خاکسار"
9029,Taaif,طائف,m,محافظ
9030,Taajwar,تاجور,m,"بادشاہ ,تاج پہنایا"
9031,Taalib,طالب,m,طالب
9032,Taam,طاعم,m,بھوکا
9033,Taamir,تامیر,m,وہ جو تاریخیں جانتا ہے
9034,Taar,طار,m,جوان
9035,Taariq,طارق,m,"رات کو راہی ,ستارہ صبح"
9036,Taas,طاس,m,پوشیدہ،چھپا ہوا ، خفیہ
9037,Taatheer,تاتھیر,m,"تاثیر , گمان , خیال"
9038,Taavi,تعاوی,m,اکھٹا ہونا
9039,Taazeer,تعزیر,m,سیاست
9040,Taazim,تعاظم,m,ًبڑا ہونا
9041,Tab,تب,m,نقارچی
9042,Taba Tabaa,طبا طبا,m,حضرت اسماعیلؒ کا لقب
9043,Tabaa,طباع,m,عقلمند
9044,Tabaan,تاباں,m,روشن چمکدار
9045,Tabaarak,تبارک,m,"بڑا کیا , پاک کیا"
9046,Tabab,طباب,m,دوا
9047,Tabaeen,تباین,m,مخالفت
9048,Tabak,تباک,m,بزرگ،بابرکت،برکتوں والا
9049,Tabakh,طبخ,m,فرشتے
9050,Tabaq,تباک,m,عالی قدر٬بزرگ٬برکتوں والا،با برکت
9051,Tabarak,طبارک,m,"مُقدّس شُدہ ,بڑا کیا"
9052,Tabari,طاباری,m,مشہور مسلمان مورخ
9053,Tabark,تبارک,m,برکت والا
9054,Tabassam,تبسم,m,مسکرانا
9055,Tabassum,تبسم,m,مسکراہٹ
9056,Tabay,طابع,m,حکم ماننے والا،مطيع ،فرمانبردار، اطاعت گزار، تابع
9057,Tabb,تب,m,"نقارچی ,ڈھولچی"
9058,Tabbah,طابہ,m,مدینہ منورہ
9059,Tabbar,تبار,m,گھرانا
9060,Tabdar,تابدار,m,روشن،منور،چمکیلا٬روشنی بکھیرنے والا
9061,Tabeeb,طبیب,m,حکیم، ڈاکٹر معالج
9062,Taben,طابن,m,من پسند
9063,Tabesh,تابش,m,حرارت
9064,Tabey,طابع,m,فرمانبردار
9065,Tabhar,تبحر,m,مہارت
9066,Tabib,طبیب,m,ڈاکٹر
9067,Tabin,تابین,m,پیروکار، آشکارا
9068,Tabiq,طابق,m,پیروکار، مطابقت رکھنے والا
9069,Tabish,تابش,m,حرارت، روشنی، چمک
9070,Tabist,تبسط,m,کشادہ کرنا
9071,Tabn,طابن,m,عقلمند
9072,Tabraiz,تبریز,m,کلہاڑی والا،وار کرنے والا
